CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,CLV,Churn
13745.0,162,1,300.04,2,1,2,212,Lost Customers,1.8407361963190185,1
13747.0,374,1,79.6,1,1,1,111,Lost Customers,0.21226666666666666,1
13748.0,96,5,948.25,2,4,4,244,At Risk,48.878865979381445,1
13750.0,54,5,1647.26,3,4,4,344,Loyal Customers,149.7509090909091,0
13751.0,288,1,296.25,1,1,2,112,Lost Customers,1.0250865051903115,1
13752.0,124,6,1186.28,2,5,4,254,At Risk,56.94144,1
13753.0,288,1,741.26,1,1,3,113,Lost Customers,2.5649134948096886,1
13754.0,152,2,282.6,2,2,2,222,Lost Customers,3.6941176470588237,1
13755.0,4,9,2161.35,5,5,5,555,Champions,3890.4299999999994,0
13756.0,2,14,5189.52,5,5,5,555,Champions,24217.76,0
13758.0,12,7,3190.55,5,5,5,555,Champions,1717.9884615384617,0
13759.0,33,2,659.4100000000001,4,2,3,423,Potential Loyalists,38.78882352941177,0
13760.0,54,2,286.79,3,2,2,322,Lost Customers,10.428727272727274,0
13761.0,50,2,1070.65,3,2,4,324,Lost Customers,41.98627450980393,0
13762.0,219,1,306.72,1,1,2,112,Lost Customers,1.3941818181818184,1
13763.0,63,1,1714.96,3,1,4,314,Lost Customers,26.79625,0
13764.0,71,3,1521.76,3,3,4,334,Loyal Customers,63.406666666666666,0
13767.0,2,37,17220.36,5,5,5,555,Champions,212384.44000000003,0
13769.0,2,10,2796.51,5,5,5,555,Champions,9321.7,0
13771.0,64,4,2634.45,3,4,5,345,Loyal Customers,162.11999999999998,0
13772.0,34,3,1132.13,3,3,4,334,Loyal Customers,97.0397142857143,0
13774.0,82,1,345.0,2,1,2,212,Lost Customers,4.156626506024097,0
13777.0,1,33,25977.16,5,5,5,555,Champions,428623.14,0
13778.0,103,1,178.7,2,1,1,211,Lost Customers,1.7182692307692307,1
13780.0,7,2,360.01,5,2,2,522,Potential Loyalists,90.0025,0
13781.0,251,1,127.84,1,1,1,111,Lost Customers,0.5073015873015874,1
13782.0,13,6,912.0,5,5,3,553,Champions,390.85714285714283,0
13784.0,10,11,2462.79,5,5,5,555,Champions,2462.79,0
13786.0,367,1,230.4,1,1,1,111,Lost Customers,0.6260869565217392,1
13787.0,76,2,309.04,2,2,2,222,Lost Customers,8.027012987012988,0
13790.0,4,1,348.8,5,1,2,512,Potential Loyalists,69.76,0
13791.0,128,2,1516.0,2,2,4,224,Lost Customers,23.503875968992247,1
13792.0,66,2,195.55,3,2,1,321,Lost Customers,5.837313432835821,0
13798.0,1,57,37153.85,5,5,5,555,Champions,1058884.7249999999,0
13799.0,117,2,688.86,2,2,3,223,Lost Customers,11.675593220338984,1
13800.0,310,1,558.32,1,1,3,113,Lost Customers,1.7952411575562703,1
13801.0,67,1,324.8,3,1,2,312,Lost Customers,4.776470588235294,0
13802.0,139,3,4599.42,2,3,5,235,At Risk,98.559,1
13803.0,255,1,277.07,1,1,2,112,Lost Customers,1.0823046875,1
13804.0,31,7,2635.79,4,5,5,455,Champions,576.5790625,0
13805.0,52,2,924.6,3,2,3,323,Lost Customers,34.89056603773585,0
13806.0,64,1,256.38,3,1,2,312,Lost Customers,3.9443076923076923,0
13807.0,367,1,112.6,1,1,1,111,Lost Customers,0.3059782608695652,1
13808.0,6,5,1747.66,5,4,4,544,Champions,1248.3285714285716,0
13809.0,305,1,155.05,1,1,1,111,Lost Customers,0.5066993464052288,1
13810.0,29,3,1499.01,4,3,4,434,Loyal Customers,149.90099999999998,0
13811.0,184,3,814.5,1,3,3,133,At Risk,13.208108108108108,1
13812.0,42,3,539.0,3,3,3,333,Loyal Customers,37.604651162790695,0
13813.0,40,4,1366.86,3,4,4,344,Loyal Customers,133.3521951219512,0
13814.0,92,2,1579.12,2,2,4,224,Lost Customers,33.95956989247311,1
13815.0,22,4,4027.36,4,4,5,445,Champions,700.4104347826087,0
13816.0,24,2,571.6700000000001,4,2,3,423,Potential Loyalists,45.7336,0
13817.0,29,2,382.98,4,2,2,422,Potential Loyalists,25.532,0
13819.0,302,3,1140.35,1,3,4,134,At Risk,11.29059405940594,1
13821.0,145,2,385.64,2,2,2,222,Lost Customers,5.282739726027397,1
13822.0,6,2,632.0,5,2,3,523,Potential Loyalists,180.57142857142858,0
13823.0,19,2,957.66,4,2,4,424,Potential Loyalists,95.76599999999999,0
13824.0,33,5,1698.94,4,4,4,444,Champions,249.84411764705885,0
13826.0,176,1,189.5,2,1,1,211,Lost Customers,1.0706214689265536,1
13827.0,58,3,412.05,3,3,2,332,Loyal Customers,20.95169491525424,0
13828.0,22,1,209.49,4,1,1,411,Potential Loyalists,9.108260869565218,0
13831.0,16,6,2202.99,4,5,5,455,Champions,777.5258823529412,0
13832.0,19,1,52.2,4,1,1,411,Potential Loyalists,2.6100000000000003,0
13833.0,159,1,384.8,2,1,2,212,Lost Customers,2.4050000000000002,1
13835.0,25,4,834.57,4,4,3,443,Champions,128.39538461538461,0
13837.0,212,2,271.24,1,2,2,122,Lost Customers,2.546854460093897,1
13838.0,6,4,691.73,5,4,3,543,Champions,395.2742857142857,0
13841.0,253,1,85.0,1,1,1,111,Lost Customers,0.3346456692913386,1
13842.0,59,9,3385.62,3,5,5,355,Loyal Customers,507.84299999999996,0
13844.0,11,1,361.62,5,1,2,512,Potential Loyalists,30.135,0
13845.0,65,1,312.98,3,1,2,312,Lost Customers,4.742121212121212,0
13846.0,25,3,865.0600000000001,4,3,3,433,Loyal Customers,99.8146153846154,0
13848.0,92,3,1255.0,2,3,4,234,At Risk,40.483870967741936,1
13849.0,52,2,1537.95,3,2,4,324,Lost Customers,58.03584905660377,0
13850.0,129,1,1595.48,2,1,4,214,Lost Customers,12.272923076923076,1
13851.0,96,3,2651.46,2,3,5,235,At Risk,82.0039175257732,1
13853.0,57,1,1090.14,3,1,4,314,Lost Customers,18.79551724137931,0
13854.0,9,25,8109.519999999999,5,5,5,555,Champions,20273.799999999996,0
13856.0,169,3,388.5,2,3,2,232,At Risk,6.855882352941176,1
13858.0,57,1,216.17,3,1,1,311,Lost Customers,3.7270689655172413,0
13859.0,326,1,201.16,1,1,1,111,Lost Customers,0.6151681957186544,1
13860.0,1,5,1245.9,5,4,4,544,Champions,3114.75,0
13862.0,18,8,2209.36,4,5,5,455,Champions,930.2568421052632,0
13863.0,248,1,305.78,1,1,2,112,Lost Customers,1.228032128514056,1
13865.0,58,4,501.56,3,4,3,343,Loyal Customers,34.00406779661017,0
13866.0,74,1,145.67000000000002,2,1,1,211,Lost Customers,1.9422666666666668,0
13867.0,31,3,1015.29,4,3,4,434,Loyal Customers,95.1834375,0
13868.0,7,2,3192.54,5,2,5,525,Potential Loyalists,798.135,0
13869.0,123,4,3104.95,2,4,5,245,At Risk,100.15967741935484,1
13870.0,2,8,2770.94,5,5,5,555,Champions,7389.173333333333,0
13871.0,23,13,6403.25,4,5,5,455,Champions,3468.4270833333335,0
13873.0,120,3,389.6,2,3,2,232,At Risk,9.659504132231406,1
13874.0,358,1,540.45,1,1,3,113,Lost Customers,1.5054317548746519,1
13875.0,54,5,1786.79,3,4,4,344,Loyal Customers,162.43545454545455,0
13876.0,64,1,122.7,3,1,1,311,Lost Customers,1.8876923076923078,0
13877.0,86,1,117.24,2,1,1,211,Lost Customers,1.3475862068965516,0
13878.0,55,1,1281.53,3,1,4,314,Lost Customers,22.884464285714284,0
13880.0,21,13,3219.77,4,5,5,455,Champions,1902.5913636363637,0
13881.0,4,20,17159.52,5,5,5,555,Champions,68638.08,0
13882.0,3,5,1191.13,5,4,4,544,Champions,1488.9125000000001,0
13883.0,11,5,2674.48,5,4,5,545,Champions,1114.3666666666666,0
13884.0,7,5,787.6,5,4,3,543,Champions,492.25,0
13885.0,189,2,506.8,1,2,3,123,Lost Customers,5.334736842105263,1
13886.0,71,1,243.56,3,1,1,311,Lost Customers,3.3827777777777777,0
13887.0,204,1,349.55,1,1,2,112,Lost Customers,1.7051219512195122,1
13888.0,120,2,605.63,2,2,3,223,Lost Customers,10.010413223140496,1
13889.0,93,1,416.9,2,1,2,212,Lost Customers,4.435106382978723,1
13890.0,1,10,1883.81,5,5,4,554,Champions,9419.05,0
13892.0,27,4,632.97,4,4,3,443,Champions,90.42428571428572,0
13893.0,298,1,821.1,1,1,3,113,Lost Customers,2.746153846153846,1
13894.0,24,3,564.62,4,3,3,433,Loyal Customers,67.7544,0
13895.0,28,4,2593.07,4,4,5,445,Champions,357.6648275862069,0
13897.0,50,1,311.16,3,1,2,312,Lost Customers,6.101176470588236,0
13898.0,326,1,155.93,1,1,1,111,Lost Customers,0.4768501529051988,1
13899.0,16,2,388.52,4,2,2,422,Potential Loyalists,45.70823529411764,0
13900.0,183,3,740.95,1,3,3,133,At Risk,12.080706521739133,1
13901.0,72,5,2867.2,3,4,5,345,Loyal Customers,196.3835616438356,0
13904.0,37,2,332.64,3,2,2,322,Lost Customers,17.507368421052632,0
13908.0,80,4,2369.55,2,4,5,245,At Risk,117.01481481481483,0
13911.0,57,9,2580.91,3,5,5,355,Loyal Customers,400.4860344827586,0
13914.0,12,2,626.45,5,2,3,523,Potential Loyalists,96.37692307692308,0
13917.0,50,2,272.04,3,2,2,322,Lost Customers,10.668235294117649,0
13918.0,50,2,1212.84,3,2,4,324,Lost Customers,47.56235294117647,0
13919.0,59,2,384.81,3,2,2,322,Lost Customers,12.827,0
13922.0,352,1,172.25,1,1,1,111,Lost Customers,0.48796033994334276,1
13923.0,54,1,351.13,3,1,2,312,Lost Customers,6.384181818181818,0
13924.0,2,6,1838.85,5,5,4,554,Champions,3677.6999999999994,0
13925.0,93,4,678.25,2,4,3,243,At Risk,28.861702127659573,1
13926.0,23,1,223.85,4,1,1,411,Potential Loyalists,9.327083333333333,0
13927.0,75,1,348.99,2,1,2,212,Lost Customers,4.591973684210527,0
13928.0,11,4,464.57,5,4,2,542,Champions,154.85666666666665,0
13929.0,169,2,842.65,2,2,3,223,Lost Customers,9.913529411764706,1
13930.0,58,2,337.34,3,2,2,322,Lost Customers,11.435254237288135,0
13931.0,96,2,1237.53,2,2,4,224,Lost Customers,25.516082474226803,1
13932.0,295,1,307.4,1,1,2,112,Lost Customers,1.0385135135135135,1
13933.0,109,2,608.7900000000001,2,2,3,223,Lost Customers,11.068909090909091,1
13934.0,264,1,922.1,1,1,3,113,Lost Customers,3.479622641509434,1
13936.0,180,1,376.58,1,1,2,112,Lost Customers,2.080552486187845,1
13937.0,169,1,158.85,2,1,1,211,Lost Customers,0.9344117647058823,1
13938.0,35,1,71.66,3,1,1,311,Lost Customers,1.9905555555555554,0
13939.0,23,3,568.55,4,3,3,433,Loyal Customers,71.06875,0
13940.0,17,4,839.14,4,4,3,443,Champions,186.47555555555556,0
13941.0,22,5,5112.96,4,4,5,445,Champions,1111.513043478261,0
13946.0,79,3,561.5699999999999,2,3,3,233,At Risk,21.058874999999997,0
13947.0,65,1,90.6,3,1,1,311,Lost Customers,1.3727272727272726,0
13948.0,361,1,102.0,1,1,1,111,Lost Customers,0.281767955801105,1
13949.0,3,6,2427.32,5,5,5,555,Champions,3640.9800000000005,0
13950.0,11,4,745.06,5,4,3,543,Champions,248.35333333333332,0
13951.0,176,3,674.45,2,3,3,233,At Risk,11.43135593220339,1
13952.0,218,2,3251.071,1,2,5,125,Lost Customers,29.69014611872146,1
13953.0,7,7,3515.68,5,5,5,555,Champions,3076.22,0
13954.0,2,2,439.92,5,3,2,532,Loyal Customers,293.28000000000003,0
13955.0,154,2,322.96,2,3,2,232,At Risk,4.167225806451612,1
13956.0,5,5,1026.42,5,4,4,544,Champions,855.35,0
13959.0,79,3,598.2,2,3,3,233,At Risk,22.4325,0
13960.0,21,2,230.22,4,3,1,431,Loyal Customers,20.92909090909091,0
13962.0,22,2,169.55,4,3,1,431,Loyal Customers,14.743478260869566,0
13963.0,308,4,664.54,1,4,3,143,At Risk,8.602459546925566,1
13967.0,146,1,80.7,2,1,1,211,Lost Customers,0.5489795918367347,1
13969.0,7,18,9053.94,5,5,5,555,Champions,20371.365,0
13971.0,19,8,2758.26,4,5,5,455,Champions,1103.304,0
13972.0,71,2,190.25,3,3,1,331,Loyal Customers,5.284722222222222,0
13973.0,287,1,264.7,1,1,2,112,Lost Customers,0.9190972222222222,1
13974.0,49,1,413.59,3,1,2,312,Lost Customers,8.271799999999999,0
13975.0,31,6,2526.28,4,5,5,455,Champions,473.6775,0
13976.0,207,1,357.98,1,1,2,112,Lost Customers,1.7210576923076923,1
13978.0,15,2,196.79,4,3,1,431,Loyal Customers,24.59875,0
13979.0,73,1,869.87,2,1,3,213,Lost Customers,11.755,0
13980.0,60,1,200.14,3,1,1,311,Lost Customers,3.2809836065573768,0
13982.0,39,4,1871.81,3,4,4,344,Loyal Customers,187.18099999999998,0
13983.0,30,12,2603.43,4,5,5,455,Champions,1007.7793548387095,0
13984.0,27,5,920.51,4,4,3,443,Champions,164.37678571428572,0
13985.0,4,15,7060.13,5,5,5,555,Champions,21180.39,0
13986.0,17,1,320.46,4,1,2,412,Potential Loyalists,17.80333333333333,0
13988.0,20,6,4147.96,4,5,5,455,Champions,1185.1314285714286,0
13989.0,66,2,1266.08,3,3,4,334,Loyal Customers,37.793432835820894,0
13990.0,213,1,311.3,1,1,2,112,Lost Customers,1.4546728971962617,1
13991.0,12,6,855.97,5,5,3,553,Champions,395.0630769230769,0
13992.0,30,1,76.8,4,1,1,411,Potential Loyalists,2.47741935483871,0
13993.0,43,9,3466.36,3,5,5,355,Loyal Customers,709.0281818181819,0
13994.0,4,6,2313.14,5,5,5,555,Champions,2775.768,0
13995.0,15,5,1393.69,4,4,4,444,Champions,435.52812500000005,0
13999.0,10,12,3901.81,5,5,5,555,Champions,4256.52,0
14000.0,211,1,635.66,1,1,3,113,Lost Customers,2.9983962264150943,1
14001.0,46,3,2043.08,3,3,4,334,Loyal Customers,130.40936170212765,0
14002.0,134,2,529.73,2,3,3,233,At Risk,7.8478518518518525,1
14004.0,43,7,4582.64,3,5,5,355,Loyal Customers,729.0563636363637,0
14005.0,10,5,2874.72,5,4,5,545,Champions,1306.690909090909,0
14006.0,116,3,962.19,2,3,4,234,At Risk,24.671538461538464,1
14009.0,198,2,695.61,1,3,3,133,At Risk,6.99105527638191,1
14012.0,278,1,328.8,1,1,2,112,Lost Customers,1.178494623655914,1
14013.0,110,3,473.02,2,3,2,232,At Risk,12.784324324324324,1
14014.0,77,1,505.18,2,1,3,213,Lost Customers,6.476666666666667,0
14015.0,53,1,917.34,3,1,3,313,Lost Customers,16.98777777777778,0
14016.0,162,4,4341.21,2,4,5,245,At Risk,106.53276073619632,1
14019.0,47,3,1421.61,3,3,4,334,Loyal Customers,88.850625,0
14020.0,17,2,642.8,4,3,3,433,Loyal Customers,71.42222222222222,0
14021.0,155,3,631.9,2,3,3,233,At Risk,12.151923076923076,1
14022.0,225,1,440.0,1,1,2,112,Lost Customers,1.9469026548672566,1
14023.0,7,2,584.07,5,3,3,533,Loyal Customers,146.0175,0
14024.0,122,2,327.7,2,3,2,232,At Risk,5.328455284552845,1
14027.0,61,1,104.82,3,1,1,311,Lost Customers,1.6906451612903224,0
14029.0,63,2,467.66,3,3,2,332,Loyal Customers,14.614375,0
14030.0,18,8,2360.09,4,5,5,455,Champions,993.7221052631579,0
14031.0,7,19,17286.86,5,5,5,555,Champions,41056.2925,0
14032.0,2,11,2975.59,5,5,5,555,Champions,10910.496666666668,0
14034.0,22,3,651.8199999999999,4,3,3,433,Loyal Customers,85.02,0
14035.0,29,5,1428.02,4,4,4,444,Champions,238.00333333333336,0
14036.0,285,1,626.65,1,1,3,113,Lost Customers,2.191083916083916,1
14037.0,176,2,147.20000000000002,2,3,1,231,At Risk,1.6632768361581922,1
14038.0,78,3,1560.38,2,3,4,234,At Risk,59.25493670886076,0
14039.0,33,1,152.2,4,1,1,411,Potential Loyalists,4.476470588235294,0
14040.0,41,12,3614.92,3,5,5,355,Loyal Customers,1032.8342857142857,0
14041.0,266,1,141.41,1,1,1,111,Lost Customers,0.5296254681647939,1
14044.0,27,4,652.82,4,4,3,443,Champions,93.26,0
14045.0,109,4,1659.75,2,4,4,244,At Risk,60.35454545454545,1
14046.0,284,1,154.99,1,1,1,111,Lost Customers,0.5438245614035088,1
14047.0,9,5,1308.61,5,4,4,544,Champions,654.305,0
14048.0,305,1,409.93,1,1,2,112,Lost Customers,1.339640522875817,1
14049.0,17,4,5681.72,4,4,5,445,Champions,1262.6044444444444,0
14050.0,32,2,746.36,4,3,3,433,Loyal Customers,45.233939393939394,0
14051.0,1,23,15610.39,5,5,5,555,Champions,179519.485,0
14052.0,20,1,225.36,4,1,1,411,Potential Loyalists,10.731428571428571,0
14053.0,124,2,260.25,2,3,2,232,At Risk,4.164,1
14054.0,65,1,92.46,3,1,1,311,Lost Customers,1.4009090909090909,0
14055.0,106,1,725.6400000000001,2,1,3,213,Lost Customers,6.781682242990655,1
14056.0,1,23,8214.65,5,5,5,555,Champions,94468.47499999999,0
14057.0,24,17,6217.96,4,5,5,455,Champions,4228.2128,0
14059.0,267,1,183.6,1,1,1,111,Lost Customers,0.6850746268656717,1
14060.0,5,19,6140.42,5,5,5,555,Champions,19444.663333333334,0
14062.0,10,12,10464.85,5,5,5,555,Champions,11416.2,0
14064.0,29,5,1353.74,4,4,4,444,Champions,225.62333333333333,0
14066.0,267,1,152.55,1,1,1,111,Lost Customers,0.5692164179104479,1
14067.0,64,2,374.7,3,3,2,332,Loyal Customers,11.529230769230768,0
14068.0,320,1,265.85,1,1,2,112,Lost Customers,0.8281931464174456,1
14071.0,4,8,1438.82,5,5,4,554,Champions,2302.112,0
14073.0,32,1,151.04,4,1,1,411,Potential Loyalists,4.576969696969697,0
14075.0,5,3,942.26,5,3,3,533,Loyal Customers,471.12999999999994,0
14076.0,129,1,122.47,2,1,1,211,Lost Customers,0.942076923076923,1
14077.0,41,5,499.42,3,4,3,343,Loyal Customers,59.4547619047619,0
14078.0,102,6,1049.37,2,5,4,254,At Risk,61.1283495145631,1
14079.0,125,1,375.1,2,1,2,212,Lost Customers,2.976984126984127,1
14080.0,33,1,45.6,4,1,1,411,Potential Loyalists,1.3411764705882354,0
14081.0,302,2,934.52,1,3,3,133,At Risk,6.168448844884488,1
14082.0,365,1,182.25,1,1,1,111,Lost Customers,0.4979508196721312,1
14083.0,4,9,1018.43,5,5,4,554,Champions,1833.1739999999998,0
14085.0,2,18,4448.54,5,5,5,555,Champions,26691.24,0
14087.0,3,1,194.42,5,1,1,511,Potential Loyalists,48.605,0
14088.0,10,13,50491.81,5,5,5,555,Champions,59672.13909090909,0
14089.0,57,1,161.0,3,1,1,311,Lost Customers,2.7758620689655173,0
14090.0,325,1,76.32000000000001,1,1,1,111,Lost Customers,0.2341104294478528,1
14092.0,8,14,4076.91,5,5,5,555,Champions,6341.86,0
14093.0,12,1,442.85,5,1,2,512,Potential Loyalists,34.065384615384616,0
14096.0,4,17,65164.79,5,5,5,555,Champions,221560.286,0
14098.0,37,1,147.35,3,1,1,311,Lost Customers,3.8776315789473683,0
14099.0,16,11,3104.17,4,5,5,455,Champions,2008.5805882352943,0
14100.0,138,1,194.9,2,1,1,211,Lost Customers,1.402158273381295,1
14101.0,74,6,5976.79,2,5,5,255,At Risk,478.1432,0
14102.0,5,5,1360.28,5,4,4,544,Champions,1133.5666666666666,0
14104.0,155,2,216.21,2,3,1,231,At Risk,2.771923076923077,1
14105.0,239,1,1266.23,1,1,4,114,Lost Customers,5.2759583333333335,1
14107.0,52,7,2703.23,3,5,5,355,Loyal Customers,357.03037735849057,0
14108.0,31,2,597.91,4,3,3,433,Loyal Customers,37.369375,0
14109.0,73,1,144.2,2,1,1,211,Lost Customers,1.9486486486486485,0
14110.0,4,12,5683.15,5,5,5,555,Champions,13639.559999999998,0
14111.0,14,4,692.85,4,4,3,443,Champions,184.76000000000002,0
14112.0,23,7,2915.15,4,5,5,455,Champions,850.2520833333333,0
14113.0,4,4,1840.42,5,4,4,544,Champions,1472.336,0
14114.0,274,2,386.53,1,3,2,132,At Risk,2.8111272727272727,1
14116.0,20,5,1382.74,4,4,4,444,Champions,329.2238095238095,0
14117.0,144,1,90.0,2,1,1,211,Lost Customers,0.6206896551724138,1
14121.0,4,4,2780.15,5,4,5,545,Champions,2224.12,0
14124.0,84,1,419.58,2,1,2,212,Lost Customers,4.936235294117647,0
14125.0,11,3,2740.43,5,3,5,535,Loyal Customers,685.1075,0
14126.0,8,3,706.1300000000001,5,3,3,533,Loyal Customers,235.3766666666667,0
14127.0,123,3,709.71,2,3,3,233,At Risk,17.170403225806453,1
14128.0,61,2,637.5,3,3,3,333,Loyal Customers,20.56451612903226,0
14129.0,2,5,1123.86,5,4,4,544,Champions,1873.0999999999997,0
14130.0,319,1,483.86,1,1,2,112,Lost Customers,1.5120625,1
14132.0,2,11,3586.03,5,5,5,555,Champions,13148.776666666667,0
14133.0,130,3,605.64,2,3,3,233,At Risk,13.869618320610687,1
14135.0,2,15,4690.31,5,5,5,555,Champions,23451.550000000003,0
14138.0,2,2,982.38,5,3,4,534,Loyal Customers,654.92,0
14139.0,46,1,415.82,3,1,2,312,Lost Customers,8.847234042553191,0
14140.0,4,2,935.05,5,3,3,533,Loyal Customers,374.02,0
14141.0,3,4,915.13,5,4,3,543,Champions,915.13,0
14142.0,373,1,311.81,1,1,2,112,Lost Customers,0.833716577540107,1
14143.0,134,1,115.8,2,1,1,211,Lost Customers,0.8577777777777778,1
14145.0,47,4,3742.2,3,4,5,345,Loyal Customers,311.84999999999997,0
14146.0,9,5,4191.0,5,4,5,545,Champions,2095.5,0
14147.0,78,2,483.4,2,3,2,232,At Risk,12.237974683544303,0
14148.0,234,1,157.2,1,1,1,111,Lost Customers,0.6689361702127659,1
14149.0,221,1,446.62,1,1,2,112,Lost Customers,2.011801801801802,1
14150.0,36,2,658.64,3,3,3,333,Loyal Customers,35.60216216216216,0
14152.0,75,2,621.29,2,3,3,233,At Risk,16.349736842105262,0
14154.0,239,2,1345.62,1,3,4,134,At Risk,11.2135,1
14155.0,266,1,118.75,1,1,1,111,Lost Customers,0.4447565543071161,1
14156.0,10,55,117379.63,5,5,5,555,Champions,586898.15,0
14157.0,20,2,432.88,4,3,2,432,Loyal Customers,41.22666666666667,0
14158.0,40,1,507.66,3,1,3,313,Lost Customers,12.381951219512196,0
14159.0,20,11,4693.01,4,5,5,455,Champions,2458.2433333333333,0
14161.0,216,3,1110.52,1,3,4,134,At Risk,15.352811059907834,1
14162.0,174,2,289.36,2,3,2,232,At Risk,3.306971428571429,1
14163.0,87,4,2445.91,2,4,5,245,At Risk,111.17772727272727,0
14164.0,71,2,1631.77,3,3,4,334,Loyal Customers,45.32694444444444,0
14165.0,276,1,122.54,1,1,1,111,Lost Customers,0.44238267148014443,1
14167.0,39,4,574.84,3,4,3,343,Loyal Customers,57.484,0
14171.0,98,1,363.79,2,1,2,212,Lost Customers,3.674646464646465,1
14173.0,11,4,450.84,5,4,2,542,Champions,150.28,0
14174.0,33,1,134.46,4,1,1,411,Potential Loyalists,3.9547058823529415,0
14175.0,60,3,3222.3,3,3,5,335,Loyal Customers,158.4737704918033,0
14176.0,297,4,576.9000000000001,1,4,3,143,At Risk,7.743624161073827,1
14177.0,86,4,559.41,2,4,3,243,At Risk,25.72,0
14178.0,9,7,1620.93,5,5,4,554,Champions,1134.651,0
14179.0,41,2,719.78,3,3,3,333,Loyal Customers,34.275238095238095,0
14180.0,11,25,4748.52,5,5,5,555,Champions,9892.750000000002,0
14184.0,67,1,452.89,3,1,2,312,Lost Customers,6.660147058823529,0
14185.0,331,1,197.65,1,1,1,111,Lost Customers,0.5953313253012048,1
14188.0,31,6,2054.36,4,5,4,454,Champions,385.1925,0
14189.0,2,15,4654.08,5,5,5,555,Champions,23270.399999999998,0
14191.0,2,13,4684.76,5,5,5,555,Champions,20300.626666666667,0
14193.0,68,2,853.39,3,3,3,333,Loyal Customers,24.735942028985505,0
14194.0,5,21,11349.52,5,5,5,555,Champions,39723.32,0
14195.0,202,2,1012.0,1,3,4,134,At Risk,9.970443349753694,1
14196.0,107,1,335.52,2,1,2,212,Lost Customers,3.1066666666666665,1
14198.0,18,4,701.4,4,4,3,443,Champions,147.66315789473683,0
14199.0,218,1,185.4,1,1,1,111,Lost Customers,0.8465753424657535,1
14201.0,60,7,747.44,3,5,3,353,Loyal Customers,85.77180327868852,0
14204.0,2,1,161.03,5,1,1,511,Potential Loyalists,53.67666666666667,0
14205.0,17,2,466.7,4,3,2,432,Loyal Customers,51.855555555555554,0
14206.0,239,1,328.16,1,1,2,112,Lost Customers,1.3673333333333335,1
14208.0,95,1,151.74,2,1,1,211,Lost Customers,1.5806250000000002,1
14209.0,11,6,2073.43,5,5,5,555,Champions,1036.715,0
14210.0,106,6,1905.84,2,5,4,254,At Risk,106.86953271028037,1
14211.0,53,9,2241.1,3,5,5,355,Loyal Customers,373.51666666666665,0
14212.0,90,1,1070.48,2,1,4,214,Lost Customers,11.763516483516483,0
14214.0,31,5,1004.38,4,4,4,444,Champions,156.934375,0
14215.0,12,6,1789.72,5,5,4,554,Champions,826.0246153846153,0
14216.0,3,4,1839.3,5,4,4,544,Champions,1839.3,0
14217.0,2,17,2004.98,5,5,4,554,Champions,11361.553333333335,0
14218.0,43,1,169.48000000000002,3,1,1,311,Lost Customers,3.851818181818182,0
14219.0,4,1,89.94,5,1,1,511,Potential Loyalists,17.988,0
14220.0,247,2,632.4,1,3,3,133,At Risk,5.1,1
14221.0,42,9,3432.8,3,5,5,355,Loyal Customers,718.493023255814,0
14222.0,177,1,683.17,2,1,3,213,Lost Customers,3.8380337078651685,1
14223.0,92,3,991.13,2,3,4,234,At Risk,31.971935483870965,1
14224.0,110,4,1050.12,2,4,4,244,At Risk,37.84216216216216,1
14226.0,29,5,2232.19,4,4,5,445,Champions,372.0316666666667,0
14227.0,26,10,3350.96,4,5,5,455,Champions,1241.0962962962963,0
14229.0,52,3,1547.2,3,3,4,334,Loyal Customers,87.57735849056604,0
14231.0,184,3,925.71,1,3,3,133,At Risk,15.011513513513513,1
14232.0,43,5,2048.07,3,4,4,344,Loyal Customers,232.7352272727273,0
14233.0,49,4,1462.72,3,4,4,344,Loyal Customers,117.0176,0
14234.0,22,4,775.46,4,4,3,443,Champions,134.86260869565217,0
14235.0,75,5,3144.86,2,4,5,245,At Risk,206.89868421052634,0
14236.0,81,2,490.86,2,3,3,233,At Risk,11.97219512195122,0
14237.0,373,1,161.0,1,1,1,111,Lost Customers,0.4304812834224599,1
14238.0,326,1,146.85,1,1,1,111,Lost Customers,0.44908256880733943,1
14239.0,43,11,2380.85,3,5,5,355,Loyal Customers,595.2125,0
14240.0,30,2,890.34,4,3,3,433,Loyal Customers,57.44129032258065,0
14241.0,184,1,213.7,1,1,1,111,Lost Customers,1.155135135135135,1
14242.0,235,2,280.55,1,3,2,132,At Risk,2.377542372881356,1
14243.0,9,10,2588.77,5,5,5,555,Champions,2588.77,0
14245.0,220,2,1693.45,1,3,4,134,At Risk,15.325339366515838,1
14246.0,111,3,1474.06,2,3,4,234,At Risk,39.48375,1
14247.0,278,1,136.76999999999998,1,1,1,111,Lost Customers,0.4902150537634408,1
14248.0,318,1,302.58,1,1,2,112,Lost Customers,0.948526645768025,1
14250.0,7,3,1904.05,5,3,4,534,Loyal Customers,714.01875,0
14251.0,2,5,2879.7000000000003,5,4,5,545,Champions,4799.500000000001,0
14256.0,260,2,969.06,1,3,4,134,At Risk,7.425747126436781,1
14257.0,64,5,3099.7200000000003,3,4,5,345,Loyal Customers,238.44000000000003,0
14258.0,9,9,12669.98,5,5,5,555,Champions,11402.982,0
14259.0,142,1,120.0,2,1,1,211,Lost Customers,0.8391608391608392,1
